Bin	BinRA	TopTaxonID	TopTaxonRAinBin	TopTaxon.Domain	TopTaxon.Phylum	TopTaxon.Class	TopTaxon.Order	TopTaxon.Family	TopTaxon.Species	Domain.maxNamed	Domain.maxNamed.Percent	Phylum.maxNamed	Phylum.maxNamed.Percent	Class.maxNamed	Class.maxNamed.Percent	Order.maxNamed	Order.maxNamed.Percent	Family.maxNamed	Family.maxNamed.Percent	Species.maxNamed	Species.maxNamed.Percent
Bin250	0.00403195602421336	HE602888.1.1407	0.450494250236622	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	uncultured	uncultured bacterium	Bacteria	1	Proteobacteria	1	Gammaproteobacteria	0.999325259869092	Xanthomonadales	0.995540649986375	uncultured	0.51947277524738	uncultured bacterium	0.799169238306638
Bin251	0.00157049553253083	LN563430.1.1371	0.375481135191408	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	uncultured	NA	Bacteria	1	Proteobacteria	1	Gammaproteobacteria	1	Xanthomonadales	1	uncultured	0.985804528601354	Ambiguous_taxa	0.589663309509553
Bin252	0.0120465665071569	GU444098.1.1503	0.263180960041008	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadales Incertae Sedis	NA	Bacteria	1	Proteobacteria	1	Gammaproteobacteria	0.999658688730825	Xanthomonadales	0.989312329701859	Xanthomonadales Incertae Sedis	0.854634506011528	uncultured bacterium	0.819303278542776
Bin253	0.00672570677002316	AM941214.1.1404	0.194463535601481	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Ambiguous_taxa	Bacteria	1	Proteobacteria	1	Gammaproteobacteria	1	Xanthomonadales	0.968725276692597	Xanthomonadaceae	0.968725276692597	Ambiguous_taxa	0.562101352355713
Bin254	0.00547453042013056	FJ959380.1.1450	0.207665208822156	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Ambiguous_taxa	Bacteria	1	Proteobacteria	1	Gammaproteobacteria	1	Xanthomonadales	1	Xanthomonadaceae	1	Ambiguous_taxa	0.833962750053607
Bin255	0.00267954931857779	FJ936965.1.1497	0.283020989941668	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	uncultured bacterium	Bacteria	1	Proteobacteria	1	Gammaproteobacteria	1	Xanthomonadales	1	Xanthomonadaceae	1	uncultured bacterium	0.648627922477874
Bin256	0.00269270165462961	HQ121051.1.1516	0.190236578110062	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	Ambiguous_taxa	Bacteria	1	Proteobacteria	1	Gammaproteobacteria	1	Xanthomonadales	1	Xanthomonadaceae	1	Ambiguous_taxa	0.580982188394107
Bin257	0.00263654962308937	JUHO01000001.575650.577174	0.313461732163307	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadaceae	NA	Bacteria	1	Proteobacteria	1	Gammaproteobacteria	1	Xanthomonadales	1	Xanthomonadaceae	1	Ambiguous_taxa	0.755143867128617
Bin258	0.0022437261093181	FJ913065.1.1309	0.304676224770455	Bacteria	Proteobacteria	Gammaproteobacteria	Enterobacteriales	Enterobacteriaceae	Ambiguous_taxa	Bacteria	1	Proteobacteria	0.99921757788584	Gammaproteobacteria	0.964952457231714	Enterobacteriales	0.598803935161018	Enterobacteriaceae	0.598803935161018	Ambiguous_taxa	0.562216733544732
Bin259	0.00154473489911701	GQ264218.1.1474	0.277270307629049	Bacteria	Proteobacteria	Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	NA	Bacteria	1	Proteobacteria	1	Gammaproteobacteria	1	Oceanospirillales	0.661696147850428	Oceanospirillaceae	0.661696147850428	Ambiguous_taxa	0.575676791002895
Bin260	0.00879837589639035	FR746074.1.1400	0.446227770753054	Bacteria	Proteobacteria	Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	NA	Bacteria	1	Proteobacteria	0.994630635747608	Gammaproteobacteria	0.994629783997028	Pseudomonadales	0.981970239819437	Pseudomonadaceae	0.981970239819437	Ambiguous_taxa	0.832384428482058
Bin261	0.00304155694386457	HQ121028.1.1485	0.660247589026633	Bacteria	Proteobacteria	Gammaproteobacteria	Cellvibrionales	Cellvibrionaceae	uncultured bacterium	Bacteria	1	Proteobacteria	1	Gammaproteobacteria	0.979105176017047	Cellvibrionales	0.735910677860402	Cellvibrionaceae	0.741581202687987	uncultured bacterium	0.829032601055201
Bin262	0.00124339971807992	DQ811838.1.1530	0.179312253126071	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	JTB255 marine benthic group	Ambiguous_taxa	Bacteria	1	Proteobacteria	1	Gammaproteobacteria	1	Xanthomonadales	0.630073851694888	JTB255 marine benthic group	0.558134959933062	Ambiguous_taxa	0.525095680294233
Bin263	9.08099734239538e-05	OTU_DN_1825	0.235317293869806	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	uncultured gamma proteobacterium	Bacteria	1	Proteobacteria	1	Gammaproteobacteria	1	Legionellales	1	Coxiellaceae	1	uncultured bacterium	0.605108596175464
Bin264	8.15917911024491e-05	OTU_DN_16463	0.0972557665050523	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	uncultured bacterium	Bacteria	1	Proteobacteria	1	Gammaproteobacteria	1	Legionellales	0.74401103914722	Coxiellaceae	0.74401103914722	uncultured bacterium	0.941034338375188
Bin265	0.000200884768674366	JQ825219.1.1505	0.0714340855943023	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	uncultured bacterium	Bacteria	1	Proteobacteria	1	Gammaproteobacteria	1	Legionellales	0.834964755504955	Coxiellaceae	0.839263277711963	uncultured bacterium	0.850328935179022
Bin266	0.000417880227092314	GQ923764.1.1411	0.151555964781873	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Ambiguous_taxa	Bacteria	1	Proteobacteria	1	Gammaproteobacteria	1	Legionellales	1	Legionellaceae	1	Ambiguous_taxa	0.613143987162483
Bin267	0.000166449413696641	HK556433.1.1362	0.169805385504573	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Legionellaceae	Ambiguous_taxa	Bacteria	1	Proteobacteria	1	Gammaproteobacteria	1	Legionellales	0.809466344372967	Legionellaceae	0.635734079919178	uncultured bacterium	0.594255294512809
Bin268	0.000276317287632075	KJ600912.1.1514	0.194484808006557	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	Ambiguous_taxa	Bacteria	1	Proteobacteria	1	Gammaproteobacteria	0.997904418118903	Legionellales	0.983890534958298	Coxiellaceae	0.983890534958298	uncultured bacterium	0.715310563960994
Bin269	0.000451267757917373	EU134773.1.1374	0.16506294090624	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	uncultured bacterium	Bacteria	1	Proteobacteria	1	Gammaproteobacteria	1	Legionellales	1	Coxiellaceae	1	uncultured bacterium	1
Bin270	0.000246814527801102	EU202847.1.1447	0.108713687905547	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	NA	Bacteria	1	Proteobacteria	1	Gammaproteobacteria	1	Legionellales	1	Coxiellaceae	1	uncultured bacterium	0.697473245449275
Bin271	0.000119776980879304	OTU_DN_1072	0.119855988836673	Bacteria	Proteobacteria	Gammaproteobacteria	NA	NA	NA	Bacteria	1	Proteobacteria	1	Gammaproteobacteria	1	Legionellales	0.833481299770288	Coxiellaceae	0.860470610959111	uncultured bacterium	0.920561986818984
Bin272	0.000271045916316389	OTU_DN_1082	0.124012994042566	Bacteria	Proteobacteria	Gammaproteobacteria	X35	uncultured bacterium	uncultured bacterium	Bacteria	1	Proteobacteria	0.978457355997406	Gammaproteobacteria	0.978457355997406	X35	0.603277243451771	uncultured bacterium	0.561332285200885	uncultured bacterium	0.857996273650557
Bin273	0.000995884682254299	HM269183.1.1357	0.0987013698447765	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	NA	Bacteria	1	Proteobacteria	1	Gammaproteobacteria	0.99840837502307	Legionellales	0.99840837502307	Coxiellaceae	0.99840837502307	uncultured bacterium	0.877841311776261
Bin274	0.000692780541944035	KJ600956.1.1510	0.185734377260366	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	uncultured bacterium	Bacteria	1	Proteobacteria	1	Gammaproteobacteria	1	Legionellales	1	Coxiellaceae	1	uncultured bacterium	0.876458029940536
Bin275	0.000352350022845182	OTU_DN_3775	0.0500691613046556	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	uncultured bacterium	Bacteria	1	Proteobacteria	1	Gammaproteobacteria	1	Legionellales	0.97919696508408	Coxiellaceae	0.980667277343998	uncultured bacterium	0.944780395042663
Bin276	0.000188166955724018	HQ385613.1.1405	0.139643110241117	Bacteria	Proteobacteria	NA	NA	NA	NA	Bacteria	1	Proteobacteria	1	Gammaproteobacteria	1	HTA4	0.981292656565708	uncultured bacterium	0.964834537034956	uncultured bacterium	0.98791840522112
Bin277	0.001009901340544	EU881328.1.1511	0.19798413540092	Bacteria	Proteobacteria	Gammaproteobacteria	Legionellales	Coxiellaceae	NA	Bacteria	1	Proteobacteria	1	Gammaproteobacteria	1	HTA4	0.737593403025794	uncultured bacterium	0.65854057913842	uncultured bacterium	0.879083423350067
Bin278	0.00107717547966002	HM186361.1.1392	0.54731090919804	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfurellales	Desulfurellaceae	Ambiguous_taxa	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	0.982664247460052	Desulfurellales	0.982664247460052	Desulfurellaceae	0.982664247460052	Ambiguous_taxa	0.801823376195497
Bin279	0.000909463627591774	HQ190315.1.1534	0.223290873839746	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfurellales	Desulfurellaceae	uncultured bacterium	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	1	Desulfurellales	1	Desulfurellaceae	1	uncultured bacterium	0.837617606810128
Bin280	0.00149181836106649	JF218655.1.1381	0.292460414451192	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfurellales	Desulfurellaceae	NA	Bacteria	1	Proteobacteria	0.82470194405452	Deltaproteobacteria	0.824099393319266	Desulfurellales	0.824099393319266	Desulfurellaceae	0.824099393319266	uncultured bacterium	0.574605594458268
Bin281	0.00876643375668997	KM260272.1.1350	0.4343840156879	Bacteria	Proteobacteria	Deltaproteobacteria	Desulfurellales	Desulfurellaceae	NA	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	1	Desulfurellales	1	Desulfurellaceae	1	Ambiguous_taxa	0.52742948362244
Bin282	0.00350501024427395	HQ330573.1.1396	0.421016602306413	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadales Incertae Sedis	uncultured bacterium	Bacteria	1	Proteobacteria	1	Gammaproteobacteria	1	Xanthomonadales	1	Xanthomonadales Incertae Sedis	0.748134500393505	uncultured bacterium	0.998443566117366
Bin283	0.0137976487106946	HM186381.1.1372	0.376019536864616	Bacteria	Proteobacteria	Gammaproteobacteria	Xanthomonadales	Xanthomonadales Incertae Sedis	uncultured bacterium	Bacteria	1	Proteobacteria	1	Gammaproteobacteria	1	Xanthomonadales	1	Xanthomonadales Incertae Sedis	1	uncultured bacterium	0.622432888096723
Bin284	0.00134288284368707	EF020259.1.1395	0.0776767484634185	Bacteria	Planctomycetes	OM190	uncultured bacterium	uncultured bacterium	uncultured bacterium	Bacteria	1	Planctomycetes	1	OM190	1	uncultured bacterium	0.98289628567926	uncultured bacterium	0.98289628567926	uncultured bacterium	0.98289628567926
Bin285	0.0013066392115868	BX294678.1.1315	0.25262555860137	Bacteria	Planctomycetes	OM190	uncultured bacterium	uncultured bacterium	uncultured bacterium	Bacteria	1	Planctomycetes	1	OM190	1	uncultured bacterium	1	uncultured bacterium	1	uncultured bacterium	1
Bin286	0.000490668865200507	EU135303.1.1361	0.150344003650023	Bacteria	Planctomycetes	Phycisphaerae	CCM11a	uncultured bacterium	uncultured bacterium	Bacteria	1	Planctomycetes	1	Phycisphaerae	0.926058960283487	CCM11a	0.49380064117864	uncultured bacterium	0.893057715378087	uncultured bacterium	0.893057715378087
Bin287	0.00111708802699478	OTU_DN_195	0.219636910155528	Bacteria	Planctomycetes	Pla4 lineage	NA	NA	NA	Bacteria	1	Planctomycetes	1	Pla4 lineage	0.50746470066969	uncultured bacterium	1	uncultured bacterium	1	uncultured bacterium	1
Bin288	0.00071615753708186	EU135035.1.1368	0.197766106612494	Bacteria	Planctomycetes	OM190	uncultured bacterium	uncultured bacterium	uncultured bacterium	Bacteria	1	Planctomycetes	1	BD7-11	0.530998771102391	uncultured bacterium	0.966030495759595	uncultured bacterium	0.966030495759595	uncultured bacterium	0.966030495759595
Bin289	0.00136702764267441	AB252876.1.1484	0.222048671770077	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	uncultured bacterium	Bacteria	1	Planctomycetes	1	Planctomycetacia	1	Planctomycetales	1	Planctomycetaceae	1	uncultured bacterium	0.659778292171974
Bin290	0.00571386689279596	GQ500781.1.1482	0.0913139850918041	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Ambiguous_taxa	Bacteria	1	Planctomycetes	1	Planctomycetacia	1	Planctomycetales	1	Planctomycetaceae	1	uncultured bacterium	0.636697936093814
Bin291	0.000660623833602151	OTU_DN_108	0.140272310207842	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	uncultured bacterium	Bacteria	1	Planctomycetes	1	Planctomycetacia	1	Planctomycetales	1	Planctomycetaceae	1	uncultured bacterium	0.873056017653872
Bin292	0.00172950262355431	EU135064.1.1336	0.131310046691268	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	uncultured bacterium	Bacteria	1	Planctomycetes	1	Planctomycetacia	1	Planctomycetales	1	Planctomycetaceae	1	uncultured bacterium	0.958542816567106
Bin293	0.00125463372708163	JQ770022.1.1488	0.532229939738263	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	uncultured bacterium	Bacteria	1	Planctomycetes	1	Planctomycetacia	1	Planctomycetales	1	Planctomycetaceae	1	uncultured bacterium	0.848145414831696
Bin294	0.00171237585972076	CU925416.1.1355	0.312417836393643	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Ambiguous_taxa	Bacteria	1	Planctomycetes	1	Planctomycetacia	1	Planctomycetales	1	Planctomycetaceae	1	Ambiguous_taxa	0.974320914176232
Bin295	0.00111444647744544	AM936248.1.1336	0.174831073552494	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	uncultured bacterium	Bacteria	1	Planctomycetes	1	Planctomycetacia	1	Planctomycetales	1	Planctomycetaceae	1	uncultured bacterium	0.908049042337876
Bin296	0.000515870525857848	KJ081642.1.1527	0.260528461336675	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Ambiguous_taxa	Bacteria	1	Planctomycetes	0.6565091136069	Planctomycetacia	0.6565091136069	Planctomycetales	0.6565091136069	Planctomycetaceae	0.6565091136069	Ambiguous_taxa	0.501439991956506
Bin297	0.000325720373068606	BX294726.1.1301	0.203326880847201	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	NA	Bacteria	1	Planctomycetes	1	Planctomycetacia	1	Planctomycetales	1	Planctomycetaceae	1	uncultured bacterium	0.852325060432071
Bin298	0.00250122736595531	GQ262849.1.1454	0.114881142456064	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	NA	Bacteria	1	Planctomycetes	1	Planctomycetacia	1	Planctomycetales	1	Planctomycetaceae	1	uncultured bacterium	0.559595823671625
Bin299	0.00223459668853307	FJ444681.1.1481	0.214398540589612	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	uncultured bacterium	Bacteria	1	Planctomycetes	1	Planctomycetacia	0.976975534494525	Planctomycetales	0.977664163410686	Planctomycetaceae	0.977664163410686	uncultured bacterium	0.940055561645647
Bin300	0.00336050015551773	HQ397106.1.1468	0.139335773679487	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	NA	Bacteria	1	Planctomycetes	1	Phycisphaerae	1	Tepidisphaerales	0.969891668030456	Tepidisphaeraceae	0.980602763838056	uncultured bacterium	0.757491434719301
Bin301	0.000623336885976951	AF507704.1.1442	0.260481939178919	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	uncultured bacterium	Bacteria	1	Planctomycetes	1	Phycisphaerae	1	Tepidisphaerales	1	Tepidisphaeraceae	1	uncultured bacterium	0.944367851340556
Bin302	0.00365397513174769	JQ769659.1.1463	0.174588846097982	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	uncultured bacterium	Bacteria	1	Planctomycetes	1	Phycisphaerae	1	Tepidisphaerales	1	Tepidisphaeraceae	1	uncultured bacterium	0.939203233345471
Bin303	0.000819781420034899	AF507705.1.1443	0.18786805525762	Bacteria	Planctomycetes	Phycisphaerae	Tepidisphaerales	Tepidisphaeraceae	NA	Bacteria	1	Planctomycetes	1	Phycisphaerae	1	Tepidisphaerales	1	Tepidisphaeraceae	1	uncultured bacterium	0.975096401191922
Bin304	0.000489013431276753	JF177580.1.1329	0.207158430289362	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	uncultured bacterium	Bacteria	1	Planctomycetes	1	Phycisphaerae	1	Phycisphaerales	1	Phycisphaeraceae	1	uncultured bacterium	0.910380848586892
Bin305	0.000267211070149695	OTU_DN_413	0.251901429588365	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	uncultured bacterium	Bacteria	1	Planctomycetes	0.995171389009676	Phycisphaerae	0.995171389009676	Phycisphaerales	0.995171389009676	Phycisphaeraceae	0.995171389009676	uncultured bacterium	0.958557544348521
Bin306	0.000719746620013785	OTU_DN_382	0.0651735094051631	Bacteria	Planctomycetes	Phycisphaerae	Phycisphaerales	Phycisphaeraceae	uncultured bacterium	Bacteria	1	Planctomycetes	1	Phycisphaerae	1	Phycisphaerales	1	Phycisphaeraceae	1	uncultured bacterium	0.905352088121684
Bin307	0.00105552726954766	HM261636.1.1343	0.130546633985659	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	uncultured bacterium	Bacteria	1	Planctomycetes	1	Planctomycetacia	1	Planctomycetales	1	Planctomycetaceae	1	uncultured bacterium	0.984824845721658
Bin308	0.00118724827717303	GQ889484.1.1344	0.193120825002724	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	NA	Bacteria	1	Planctomycetes	1	Planctomycetacia	1	Planctomycetales	1	Planctomycetaceae	1	uncultured bacterium	0.993158756672409
Bin309	0.0001621116893386	OTU_DN_513	0.163908705306759	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	NA	Bacteria	1	Planctomycetes	1	Planctomycetacia	1	Planctomycetales	1	Planctomycetaceae	1	uncultured bacterium	0.76166710335773
Bin310	0.000264056171165849	AY921762.1.1412	0.392096689101377	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	NA	Bacteria	1	Planctomycetes	1	Planctomycetacia	1	Planctomycetales	1	Planctomycetaceae	1	uncultured bacterium	0.906015975687299
Bin311	0.00137145758656213	GU208295.1.1446	0.250835211854116	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	uncultured bacterium	Bacteria	1	Planctomycetes	1	Planctomycetacia	1	Planctomycetales	1	Planctomycetaceae	1	uncultured bacterium	0.984492051570247
Bin312	0.000772534611093415	JN869053.1.1523	0.271156842828641	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	uncultured bacterium	Bacteria	1	Planctomycetes	1	Planctomycetacia	1	Planctomycetales	1	Planctomycetaceae	1	uncultured bacterium	1
Bin313	0.000408882369898767	OTU_DN_95	0.244745434701927	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	uncultured bacterium	Bacteria	1	Planctomycetes	1	Planctomycetacia	1	Planctomycetales	1	Planctomycetaceae	1	uncultured bacterium	0.872170406811609
Bin314	0.000373480261920988	OTU_DN_185	0.176809634336743	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	uncultured bacterium	Bacteria	1	Planctomycetes	1	Planctomycetacia	1	Planctomycetales	1	Planctomycetaceae	1	uncultured bacterium	0.916995131541582
Bin315	0.000349072215207203	HQ119072.1.1505	0.149110454377642	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	uncultured bacterium	Bacteria	1	Planctomycetes	1	Planctomycetacia	1	Planctomycetales	1	Planctomycetaceae	1	uncultured bacterium	0.906751459276535
Bin316	0.000186047345652736	FQ658993.1.1375	0.242985574403365	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	uncultured bacterium	Bacteria	1	Planctomycetes	1	Planctomycetacia	1	Planctomycetales	1	Planctomycetaceae	1	uncultured bacterium	0.792909860903454
Bin317	0.000379679612712285	EU135034.1.1380	0.178144797098869	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	uncultured bacterium	Bacteria	1	Planctomycetes	1	Planctomycetacia	1	Planctomycetales	1	Planctomycetaceae	1	uncultured bacterium	0.977863163365215
Bin318	0.00176323106537893	AB473896.1.1510	0.197940564260377	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Ambiguous_taxa	Bacteria	1	Planctomycetes	1	Planctomycetacia	1	Planctomycetales	1	Planctomycetaceae	1	Ambiguous_taxa	0.546998966360514
Bin319	0.000480946023534589	JF236017.1.1350	0.110400260901891	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	NA	Bacteria	1	Planctomycetes	1	Planctomycetacia	1	Planctomycetales	1	Planctomycetaceae	1	uncultured bacterium	0.980095969151408
Bin320	0.000866122157080731	OTU_DN_49	0.0853315343200606	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	uncultured bacterium	Bacteria	1	Planctomycetes	1	Planctomycetacia	1	Planctomycetales	1	Planctomycetaceae	1	uncultured bacterium	0.997250855641318
Bin321	0.0005003230415552	DQ404706.1.1495	0.193668563635757	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	uncultured bacterium	Bacteria	1	Planctomycetes	1	Planctomycetacia	1	Planctomycetales	1	Planctomycetaceae	1	uncultured bacterium	0.984671275651839
Bin322	0.000242615492876067	OTU_DN_774	0.0864177916019458	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	uncultured bacterium	Bacteria	1	Planctomycetes	1	Planctomycetacia	1	Planctomycetales	1	Planctomycetaceae	1	uncultured bacterium	0.897320645622228
Bin323	0.0012673533635876	OTU_DN_17	0.134155050190496	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	uncultured bacterium	Bacteria	1	Planctomycetes	1	Planctomycetacia	1	Planctomycetales	1	Planctomycetaceae	1	uncultured bacterium	0.955500410727786
Bin324	0.000523120991906997	AM116738.1.1296	0.335169280443864	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	NA	Bacteria	1	Planctomycetes	1	Planctomycetacia	1	Planctomycetales	1	Planctomycetaceae	1	uncultured bacterium	1
Bin325	0.00237285285411279	HQ645166.1.1467	0.324292853508747	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	uncultured bacterium	Bacteria	1	Planctomycetes	1	Planctomycetacia	1	Planctomycetales	1	Planctomycetaceae	1	uncultured bacterium	0.854655478450326
Bin326	0.000378572427166563	HM339537.1.1377	0.19155143921456	Bacteria	Planctomycetes	vadinHA49	uncultured bacterium	uncultured bacterium	uncultured bacterium	Bacteria	1	Planctomycetes	0.954970344059478	vadinHA49	0.954970344059478	uncultured bacterium	0.882339340564652	uncultured bacterium	0.882339340564652	uncultured bacterium	0.936122357158114
Bin327	0.00067479895328762	OTU_DN_297	0.104368641458399	Bacteria	Omnitrophica	uncultured bacterium	uncultured bacterium	uncultured bacterium	uncultured bacterium	Bacteria	1	Omnitrophica	1	uncultured bacterium	1	uncultured bacterium	1	uncultured bacterium	1	uncultured bacterium	1
Bin328	0.000266527998131386	OTU_DN_321	0.140533991945758	Bacteria	Omnitrophica	Omnitrophica Incertae Sedis	Unknown Order	Unknown Family	uncultured bacterium	Bacteria	1	Omnitrophica	1	Omnitrophica Incertae Sedis	1	Unknown Order	1	Unknown Family	1	uncultured bacterium	0.972476182758642
Bin329	0.00213257890993573	EU134519.1.1308	0.132193951364653	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	uncultured bacterium	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	1	Myxococcales	1	Haliangiaceae	0.990204301661387	uncultured bacterium	0.902267335496935
Bin330	0.00130229284707618	LN572857.1.1390	0.23232539478531	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	uncultured bacterium	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	1	Myxococcales	1	Haliangiaceae	0.99691920522131	uncultured bacterium	0.986997242377499
Bin331	0.00242074190782291	EU335231.1.1522	0.398814406064911	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	NA	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	1	Myxococcales	1	Haliangiaceae	0.998987053028017	Ambiguous_taxa	0.686371070999738
Bin332	0.000444570013090362	HQ645177.1.1530	0.233393144251158	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	uncultured bacterium	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	1	Myxococcales	1	Haliangiaceae	0.996230073260683	uncultured bacterium	0.726035984386409
Bin333	0.00275131328421581	AB084253.1.1480	0.555107762232274	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Nannocystaceae	Ambiguous_taxa	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	1	Myxococcales	1	Nannocystaceae	0.999753348901445	Ambiguous_taxa	0.799407326256568
Bin334	0.00392392669300003	JN023223.1.1502	0.32291874202741	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	uncultured bacterium	Bacteria	1	Proteobacteria	0.928201969332818	Deltaproteobacteria	0.927846336121916	Myxococcales	0.927846336121916	Haliangiaceae	0.928207653252233	uncultured bacterium	0.917811781602556
Bin335	0.00159403314068064	HQ397514.1.1513	0.253803358934525	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Haliangiaceae	uncultured bacterium	Bacteria	1	Proteobacteria	1	Deltaproteobacteria	1	Myxococcales	1	Haliangiaceae	1	uncultured bacterium	0.533964776863446
Bin336	0.00528035751194487	JX523883.1.1249	0.163028695876865	Bacteria	Verrucomicrobia	Opitutae	Opitutales	Opitutaceae	uncultured bacterium	Bacteria	1	Verrucomicrobia	1	Opitutae	1	Opitutales	0.974191236632309	Opitutaceae	0.988568540979055	uncultured bacterium	0.906088015683306
